4381945140471340825;b8c6
10018629192288793161;f6d7|b7b5|d8c7
1368823288151176543;f8d6
16285402885970851603;e4e5|a2a4|f1e2|f1d3
4925337186175342022;f1e2
4064295357571063415;d2d3
8549995767031281218;d2d4|a2a3
2936559054995506819;d4c5
2854367095162675263;e6d5
7060989415913842610;b8a6|b8c6|a7a6|c8g4|b7b6|c8e6
1136802288202868530;f6f5|e8g8
7562484939659133035;c7c6|c8g4|g8f6|g7g6|b8c6|c7c5|e7e6|b7b6|c8f5
2229724817047430607;b2b4
5205284042739286225;b2b3
8288622616330844568;g8h6|g8e7
3554490120206161686;h1d2|h2h3|b1c3|d1b3|e2e3
5094443064560244141;f8c5
2711186924562097831;d7d6
12739834246315032334;c4d5
6453211881563023129;c2c3|c1f4|h2h3
11491943206032274999;b8c6
9196503441013584129;d5c4
11449987930701673956;c5c4
12970006576833747871;f1c4|g2g3|b1a3|d2d4
9829779816940191496;h1f6
5214965743005065753;c2c3
11591967390224329497;g8g7
8905597270750636985;b7b6|a7a6
15446233227151900249;h1f6
4948521318330139897;f6d5
3269382771261153829;h4h5
3518256155590570622;g7g6|e7e6|c7c6|d7d6|d7d5
5162944039261634309;c5a7
9910018953505146817;c8d7|f7f5
7280391286564001734;h1d2|e2e3
14428698217661912015;c8d7|d8b6
5151464131534143309;c8h3
11548990781989479832;e6d5
7812354992370752262;f8g7
2718927915912783615;f2f4|g1f3|h1e2|c1e3|g1h3|h2h3|c1g5
5686757355542908431;b4d6|f6d5
13898267725139563529;g7g6|b7b6|d8c7
17111001846946812292;b8d7|g8f6|e7e6|e7e5
17278875738113052031;f8e7
13745857639322288218;c3d5
10746230146620267909;c2c3|f1e2|d1e2
2012404673746587645;g2g3|c2c4|b2b3|d2d4|e2e3|d2d3|b2b4
10331292346863517994;f3h3
16099252286451550531;d5e4|g7g6
17600415325008223190;h2h4
7023055314818894166;e8g8
11013744386999459506;d2d4
6191027081607369045;d4c5
646226115858385158;h1c6|d6d5
6984256501729373005;e8g8|c7c6
16949371122656131712;f8b4
13330965287377053484;a2a3
2851879358876987809;e8g8
10093277558949031432;g8f6|g7g6|e7e5|c7c5
7950318942166281930;d5c6
16732471054530070506;e7f6
14312497819251273230;g2g3|b1c3|d2d4|b2b3|e2e3
2061157595129803211;d3c4
6787091827447019916;e1b1
12648839170095198349;c8a6
7720346042950808595;d2d3|e1g1|b2b3|c2c4|d2d4
8173046435756964541;c8e6|b8c6|c8g4
14125367074654541111;b8c6
14206850670897068594;h1d2
9209883668894147420;e4d5|b2b4
3160297411316880287;b1c3|f1g2
16187626794326900788;f8c5
2766890311174933572;g8f6
610871576364050688;d7d6|c7c6|c7c5
15380453012713981278;c7c6|d7d5|e8g8|d7d6
7369603434950892054;c1e3
13058718504930360623;d1c2
15363900939578359972;d1d2|h1e2|a1c1
4991588368816846662;f8g7|a7a5|b8c6
9665471971244163799;h1g6
6704713740397775482;d2d4
10552387195789995219;g7g6|d7d6|d7d5|f8e7|f8b4
8822909499772637481;g8f6|a7a6
15343708303301462155;d7d5|e4c5
10303845887053822361;d7d6|f7f6|e5d4
7459308872828648134;c8f5
16830831451187855851;b2b3|d4c5
8234369632199317099;f8b4
5070517348400386930;g8f6|c7c5|c7c6|e7e6|b8c6|c8f5|a7a6|f7f5
6515452777176479330;a1b1
6747214407651992459;f8e7
5380242850359178148;c2c3|b2c3
11106390665106023233;d1a4|b2b3|h1d2|d1c2|d1b3
8959207930596597376;c2d1
4604392282165031080;b7b6|e7e6
14600245600054626670;a2a4
16130398012173250917;a7a5
6416200813718518498;c5b4
16186904566112251926;a2a4|d5d6|g1f3
5785552582892297032;g1f3|c4d5
1391992631289720621;e2e4|d1a4|d1b3|g2g3|h2h4|d2d3|d1c2
16756728475355091993;g8f6|c8g4|c8f5|g7g6|b8d7
14484753916353980157;e6e5
3848929671747058557;e4f6
17986225074899703803;g8f6
7550086675823889386;e6d5|d8d5
11259508481434756701;c5d4|g8h6
16862665564789042770;h1d5
161602083527256433;c7c5|d7d6|f8e7|d7d5
11259567626172424125;g1f3
14133465704698064348;f6h5
8570332304932062026;d8d5
15559690017814245079;f8g7
4291001396026040402;d5b6
13788569738289777567;f6g4
5459859694283953912;f1d3
16158739514123110703;e8g8
10497522258873130707;b8c6
16775271945735785095;a2a4
13610470996030293804;a2a3
6183882155081915183;a8b8
11807053251176302431;a7a5
3966225422584478831;d4c6
11331051995242773767;e2d4
1667415676673802798;f1e1|d1e2|b2b3|d3g6
7797016095574338702;d1b3
15239491913606784498;f8e7|a7a6
9593579032943409602;e7e5
12050845202582129179;g7h6|e8g8
3779413951534863754;b7b6|f8e7|f8d6
12120172127719666189;c7c6
15365489561666611035;e7d8
597464589913626713;b4c5
17541884550566986056;e8g8
17429713593077762811;d6d5
7146469748403940720;e8g8
10802881287340150859;e8g8|c5d4
2957985043680497095;f8g7
5679123651830498640;h2h3|f1e2|f1d3|f2f3|h1e2|g1f3|c1g5|f2f4|c1f4
3890375793941833852;f6d5
9612277409157475200;c2c3
18271323882017721454;a2a3
5502739455150607542;b8c6
16791283148123599302;c6e7|c8e6|e8g8
711829919845221592;b5c6
13846445634180479029;e8g8
489789745265069180;b8d7
7428185327142407044;f6d5
13015430263136717235;f8e7
6346681867971155260;a7b6
11635790471491476350;b4a3
10207612232184061583;g1f3|h4e7
15440128050906793289;d1a4
2000759555863001698;f3e5
11320707945729628699;b2c3
16569498119422116017;h1d2|f1d3|b2b3|b1c3|f1e2|d1c2
8534950354210490814;b8a6|c8g4|f6d7
15266385967102903833;d7d5|f8g7|c7c5|d7d6
13217490409209887622;b8c6
1971080159293160584;b1c3
5697430553546780935;h7h6
888748283910266315;d7d6
4666984311546230215;d4d5
7916987467331274389;f1e2|d2d3
15352239783503118648;g1f3|b2b3
13497102728456318357;a2a3
11135266078007889126;e4f3
10021086570675740186;d7d5|g8f6|b8c6
1632905703974559907;h8h5
16732899856397294275;c7c6
17206445703910023188;g1e2
6763551663535087008;d2d3
9999492833217661185;e8g8
14420237877836755521;e2e4|e2e3|g1f3|b1d2|c2c4|c2c3
4443604976741922034;e6c4
13210980092349538113;e1g1|b2b3
2975257533445367132;d8a5
14310486915512080713;b7b6|e8g8|d7d5
3472094165968976128;c7c6
14427337009307617338;f6g4
9485707706714858;g7g6|d7d6|e7e6
4624458180570078634;c2c3|f1e1|d2d4
11535224542523664869;f6d5
7464892304927041402;f2f4
13800712359374548508;g8h8|c6a5|c8g4|c8e6
11411978622801078034;g8f6|b8d7|e6e5|b8c6
15954141530883600289;e6e5
3749145175976493761;h1f3
8279524397101211999;b8c6
13448310568983993576;h2g3
2876340485087919505;f1g2|c2c4|b2b3|d2d3
6345745810898205782;d1e2|h2h3
12476836960682234571;f1d3
4158889290117220623;f8g7
11099679617548143088;c2c4|c1g5|g1f3|g2g3|c1f4|b1c3|c2c3|e2e3|b1d2
16403429643164645334;d1b3
6223137992893205439;f8e7
9560580471930659080;c7c6
11020205672161071622;c8d7|e8g8
1804016553785181997;b2b3|a2a3|c2c3|f1d3
2627471553809470345;c5d4
17153783522514452420;f1d3
10621859077312107740;d1b3|g2g3|a4a5
773991300456102752;g5h4
2924819859575440578;e7e6
9599670586011546571;f6e4
7614506275327271720;c1b2
17730852128873446733;c8d7
12564632044755942106;g7g6
1021026292828745027;c4d5
5870991265126295983;d7d5|c7c5|f8b4|e6e5|c7c6|b7b5
11890494949517582203;d8c7|f8e7
14124907033198138229;e8g8
13486890144354906838;g4h5
9782631298026433090;d7d6|f8e7
4447776062541344261;f8g7|g8f6|c7c5
14667490045461808351;b1c3|g1f3|e2e3|f2f4
14804181847183715957;h2h4
8745527880652398650;e1g1
15938280786153825694;b5c6
12354862396408046008;f8e7
3518760882499943808;b7b6|d5c4|d8e7|e6e5|b7b5
3689862838188251694;f8g7
11929112864840397235;f6e4
5852085135500351603;e1g1
1178039038224074772;c1b2|h2h3|f1e2
9110763829270246865;e8g8|a7a6|c8e6
8899094264684944467;g8f6
4483781394799447037;e8g8
11301000178011703878;h2h3|h1d2|e1g1
15405792856865205067;f6d5
15648201410706050656;d7d5
646593623444268775;e8g8
9049709888248000136;f6e4|b8a6|d5c4|c7c5|b7b6|f6d7
8385745114524825549;d8e7
10509306274289358845;e8g8
3820795904149280089;e1g1
15140293465924346006;b4d2
1158568400160439159;g8f6
4839576476713688990;d1c2
17309343948039394034;a8b8
6999973793741134765;h1d5
6665230308116157953;b4c3
8480744066881692612;f3d4
4528022071505813400;f1d3|f3e5
3160923914016625809;d4f3
17799920740117461866;b4c3|c5d4
15183665290309694778;e7c5
5632155273644123742;b8d7|e6e5
12893974035774134604;f6d7
12470343080622962060;g5h4
9594335730384608243;d5d8|d5a5
175970431393748523;g5f6
6789843808847740601;f6g4
17549459995228399194;c6e5
18133512097957216419;e2e4
2604906273614685121;f1e1
11249265201047798732;c1d2|e2g3|a1b1|g2g3|e2f4|f2f3|d1a4
2063720549800399857;c2c3
17971546963569465417;d2d4|d2d3
16679288242095530616;g4h5|g4f3
5010245924724644277;f8g7
4698108153804386179;g1f3|a2a3
881065150612019121;h2h3
966563020761960113;d6c5
17000184820348294132;e8g8
5523501801213239202;c2c3
15491323653585761452;b8c6|d8c7
14528004086053930207;g1e2|b1d2
17758589701487389502;d5e4
644976219897776288;e7e5|h7h6
15031102194619285351;f6h5
9292646427655176978;a2a3
5896096409413940758;d5c4|a7a6
17293344374008382798;b2b3|e1g1|h1d2
3339314196869068461;d7d5
10822186840952159500;d5d4
14567585411683024073;d1f3
8534565001049582432;a2a4|e2e3|e2e4|f3e5|g2g3
6291306455667932178;a8c8
9486220348541981581;f6g4|a7a5
15742212145098334373;d7e5
3365240122215406752;d1c1
17235309058389689444;b7b6|f8e7
2687276265865539791;b8c6
18316201841678630075;g8f6|c7c6|a7a6|b8d7|c7c5|f8e7|d5c4|f8b4|f7f5
511886429826512451;d4e5|b1c3|h1d2|f1d3
12975039355768996499;b8c6
18110564803377798365;b7c6
18106151452081342167;f8e7
2632348456005594755;e7e6
4561096663169016501;d4d5
6308883471652603409;g8f6
10614582011536723378;h2h3
3635850811230918153;f1g2
5998463972401266833;d7d6
5958457106111160973;d2d3
9657889783103398756;c1d2
10149463762835888086;e7e5
17792178967243752069;c1g5|c1e3|c3d5
1024972025970716233;a7a5
12748628294339979090;d7d5|g7g6|b8a6|d7d6
11456747903307481812;b2c3
15992416514157720253;e8g8|b8a6
15194224390366401638;e8d8
13695778227920034585;g7g5
15910806734057684976;f1c4|g2g4|g1f3|d2d4|g2g3
2908271569475394094;f1g2|c1f4
4754190187175272418;c2c4|e1g1|h1d2
10724675334680576247;g5h4
782026851047569665;f6e8
1281689081117546363;f6d5
18323555432540288045;b7b6
1980527862380278191;c7c5
1600505811337600587;f1g2
14935539926580583684;g7h8
12055904262336548723;c4c3|e7e6|c8b7|d7d6|g7g6|d8a5
9662046229052661469;h1f6
12830269701301989475;d6c5
12649964955367643554;b7b5
13978757771093958806;f1c4
3910099407252596880;e7g6
6537083947851006099;f1g2
4634268974329286719;e1g1
12322542575702706184;d7d5|e7e6
3184508655526648871;f1e1
10243629126722345052;c1d2|f2f3
7198032429575585095;e8g8
4647720749586525229;f8g7
7844310250732417017;d7d6
13348764499731965406;d4c5
4175549264942572807;e1g1
14811435822405895380;e7e6
9974396640269625977;f1d3
10710794555258322305;c1b2
11548095737050201509;b7b5
1007954195447502862;e7e5
13597135809799690940;c4d5|d1b3
5212889305476051447;d8f6
14714055577304012451;c1g5
6503751571073684162;g8e7
5593815736834651904;d8e7
5259964939487872425;e7e5|d7d6
8338246271272297287;d7d6
6661279744163494090;d1f3
3225836994184948233;e5d4
6967901492954060715;c6d4
13749904154629417472;b8a6|c8f5
5250723703132935889;e7e6
16460218424937422080;g1f3|g1e2|f2f4
1742040891699399192;g1e2
15353168931562684914;d8a5
16596781985031624356;e8g8|b4c5|f7f5
9966196278988114226;h2h3|e1g1|d1e2|f3g5
1058603801995682329;d1d2
12628212241243275260;e5d6
9611568186084502534;a7a6
13952844311188723430;f3e5
11945446962873822393;d4b3|d4f3|h1e2
8177773459429815268;e8g8
4226621483040385563;d1d2|f2f4|d4d5|h2h4
8699732709357134255;d1d8
16671760464154481002;f8g7
7546998509282413694;d2b4
14559152939409011890;b1c3
13112010680396840063;h2h3
299458445044826078;f6g4|c6b4
213204312127438512;d7c6
16201497340106022233;d2d4|g2g3|f1b5|a2a3|f1e2
2113457664062234902;c6e5
5926106249789082123;e8g8
15433825546534312865;a2a3
14362086079192033292;d1d3|b2b3|c4d5|e1g1
3548128388095256419;f8g7
6764401630264413954;f1g2
2248455508054217854;b2b3
11491879196406175958;f1d3
7016498032629172419;g8f6|f8e7
15602988150803062433;d7d5|g7g6|c7c6|f8b4
8969446013643188551;e8g8|h7h6
12188600003825170231;g8h6|g8f6
2096207780307975555;c8e6|d5d4|h1e7
7701733475305311334;e1g1
16928427545329516148;e8g8
856380391718303406;f1e2
10793813813450755460;c7c6
3888521408154720509;d6d5|e8g8|b8c6|c8d7
8885447505814904684;e7e6|c7c6|g7g6|c7c5|d7d6|e7e5|b8c6|a7a6|d7d5|b7b6
729637946294738040;a7a5|c8g4
11120442022071011506;c8b7
14389320263307276322;f8g7
17549751360598481991;e7e6
2854789313223717504;d7d6
1594472249296069547;f1g2
6259575732171107871;b7b5
2507615967056750679;h1f6
3819823143477983918;d8f6|b7c6
14676028523418367778;c8d7|b8c6
7500557631073261937;e7e5
5289213552928676105;b7b6
15335382458614840862;b7c6
9995735590844567723;f1e1|d1e2|h2h3
3559034594995841599;d7d6
18096787875448544565;e6d5|f6d5
17203093501049904752;h7h6
14195514923544121478;c3e4
15591453450391859209;b7b6
1486113719676024479;e4f5|d2d3|d1e2
6087030217930744528;h1d5
150298380655036373;e6e5
576670211195945298;e7e6
345997398124410922;b8c6|e7e6|g7g6|d5c4|c8e6
3715625571535806265;c7c5|f7f5|g8f6|d7d5
3188481216770726831;f1g2
9011555570594005046;f1g2
8382999671022101233;d6e5
9618596666346178540;a5d2
3521140252456726138;h1c4|g2g3
18345388670327675238;e1g1|c2c4
6744359562281729975;e8g8
17232048707793967451;g8f6
15101908317197541000;c6d4
16499484296091727048;d8d1
17388600056623037245;e2f3
14387329527755990125;b4c3
13773120992251307443;h1c3|e2g3
275765063097057589;e8g8
7176351820333662173;c7c5
3467706988548526982;d3e4
13913894474627037448;e8g8
266853347946584292;d6e5
9873305166014734789;d4d5
6723990397838740910;f5e4
6635359493464758203;e7e5
7316029233124953947;d1e2
1504727055229497382;d1d2|f1d3|h1e2
5622948422934376324;c8b7
5845512696724185370;d2d3|c2c4
15381697372801630253;d7d5|f8e8|b7b6|c7c5|b4c3|d7d6
10548214461967604337;c1e3
12427867811595529781;f3d2
7796624066561697884;a7a6
12955280618544470430;f8e7
10384248488627631454;e1b1
15092230887664091492;c4d5|f3e5
7565162182879011082;a5c5
12836232016312728992;d7d6
4115095347283375450;b1c3
4273233896406988866;b2c3
3854594131063347841;e7e5|g8f6|c6d4|e7e6|a7a6|g8h6
13073507550888804012;f2f3
12240939583543313499;c2c3|h2h3
7590803135451426405;f3d4
2545546953931196905;e8g8|c8b7|c8a6
5015828199513612835;d4d5
12803637984410126863;d7f8
16787469228635839889;b4c3
9270704633899867186;c1f4
10075835182733213828;c5d4|a7a6|d5c4
12287948620895780325;c4d3
237660564158562715;c7c5
1910884160937961064;h1e7
13257666331058757648;f8d6|f8e7
18379190599770585904;d2d4|f1e2
2073086719586956850;d8c7|b7b5
7219950479129730068;b8c6
9211984728242505636;e2e4|e2e3|a2a4
7075513627708544776;f6d7|f8e7
12546311596175719082;h1e7
1848179934259030522;g8f6|d7d6|d7d5|e7e6|g7g6|f7f5|b8c6|c7c6|c7c5|b7b6|b7b5|a7a6
1577037136653433128;f8e7
6383401923731618454;c4b3
2373217688535210194;e7e5
9257905593209558420;e2e4
8022223121807374314;c8b7
6899677930435594282;d7d5|f8c5
12583675586266328028;d1a4|e2e3
567915726775276452;b1a3
14774184239855747481;f8g7|c7c5|c7c6
18199528852107193603;b7b6
4577110786090170456;h7h6|d7d5|c7c5|d7d6
10116519244303393426;d1d2|a2a3|g1e2|d1d3|g1f3
10982998754727927859;b2c3|e2c3
7232757269150279763;g8f6
6577992138221222535;h1d2
13817084878451298268;b7b6|d8b6|d8c7|b8c6|e8g8|a7a6|c5e7
4314081751455427773;a1b1|d1b3
6331557026751975855;e4e5
14400055144517544244;f8c5
10749153438394535709;e4f6
6102916287476281525;d4d5
2856069864125841437;h1e2
14540209394450909381;c5d4
5429610544616289150;e7e6
11876950730790155048;a7a6|c5b6
9105860379563514179;h1e2
5371850349860638856;f3e5
7218838505617958022;d8f6
7691157375205690730;e2e3
2479191927654295097;g1f3|b1c3|g2g3|c1g5|e2e3|a2a3|c1d2|d1c2
539263094954606286;f1b5
10573765426237185285;g5e3
8832321249973325384;a2a3
431005332769129246;f6d5
6282976282487414144;b8c6
603393948794920095;e7e5
17294311025555807531;f6d7
2516974799234753472;a7a5|e7e6|c5d4|g8f6|b8c6
6841613601520734290;c8d7
8339454988265018385;g8f6
3422630694952683829;g4e2
15792333816996272834;d7d5
4201886397269607430;f1b5|e4e5|d2d4
8119648465225365199;b6b3
9805928360238786827;d2d3
13015600357497112813;d8b6
11191210657941455231;c5d4
13039804216208425658;c8b7
17611348011557464741;f3e5
16997862733228973529;g7g6
11542490135506668141;g8f6|e7e6|g7g6
13584169461658372117;h1e7
5732788936634226533;e2e3
11588414016695764116;f6d5|c6a5
2482093745094107846;d5e4
17180465855084516818;b2b4|b2b3|e2e3|g2g3
14218457917427852496;d7d5
6943914831666908846;e1g1
12323196588616323919;e1g1
10181367745368184894;b7b6|c7c5|f8b4|d7d5|a7a6|b8c6|f6e4|f8e7
2648173882287933154;g2g3
15505922602818501368;g5e7|h2h4
8260434058294022566;f5e4
13571520290810204160;e8g8|d7d6|b7b5
12752720261614944300;e8g8
13259566140398831061;c7c6|d7c6
202706921598750276;h7h5
13847664530997125218;g5h4
15808226261677885615;c7c5|b8c6
10343628002438364983;e8g8
14035828593201012542;h7h6
3336404644914413843;h7h6|c7c5|d7d6|f8e7|d7d5
6990258359349510746;d4c5
11782566598110864445;g4h5|g4f3
12281571201268563941;a8c8|h7h6
3988628628799676926;f7f6|b8c6|g8f6
14864272979065143715;b5c6
11162689674330038762;d7d5
5435780213830289884;f6d5
18117542848419970930;d2d4|g1f3|d2d3|d1e2|f2f4|e4e5|b2b3|c2c4|f1b5|b1c3|g2g3|g1e2|c2c3
13277267352319953382;c4d5
12860588996694391973;e8g8
4505154339471639512;f1g2
5890076288406519638;f8e7
8594556082649598754;b8c6
11200534080533496190;d2d4
3692642838060796783;c4d5
7307265075947013152;b8c6
8443789408779590749;f8e8|c5d4|c8g4
1919905944760664797;c7c6
9675743888088957436;e8g8
16889105552689604812;b7b5|e8g8
17299979683372970013;e1g1
17818870753426501343;e1g1
17775353347921069641;f8g7
10893631360890213942;d1g4
5198543249106763954;b2b3
5841767164270217893;e7f6
3216634685783706809;b7b6|f6d7
2859905016862648963;f1e2|a2a4
5583807947527719157;d8b6|d7d5|e6e5|a7a6|b7b6|d8c7|f8e7|f8d6
1133685111539970661;a7a6|f6e4
3042385932798793492;c8a6|f8b4|f8e7|c8b7|c7c6|a7a6
7512407824592288180;c2c4
15925602505147364368;b5d7
839673463939819174;d7d6|b7b5|d8c7|b8c6|f8b4|g8e7
1163693522264461655;f8d6
6986380302210270612;c7c6
2122830462406769891;b1c3
5931448702216733215;f1b5|d1h5
16571074875415590325;c5d4
15375097282556711328;b1c3
10959025538872252031;d5c3
16102962206655480092;f8e7
11886470175128302188;f1d3
9871445054313745842;d3f3
13796923425480345266;c7c5
13848058791122814473;e8g8
6327948347204293358;e5d4
2513873553905517824;d2d4|f1b5
5283834854652902545;f5g6
11199382322484838324;d1d2
5492341432188206034;e4f3|e4d3|c1g5
17141575126315610541;c2c3
2674547446065086115;b1c3|g4g5
15965674402104858038;d4c5
6423981887206824066;g2g3|a2a3|b1c3|c1f4|e2e3|d1b3|c1g5|h2h3
2671054802752428816;c2c3
1888530634979979220;d1b3|c4d5
6200013322316957356;e4g5
6398652594772371878;e1b1
5177326755185777061;d7d5
15129584557045822919;c1d2
3589164695635338316;b2b3|c2c3|f1e1|b1c3|c2c4|b5a4
6272900025376103965;f1e1|d1a4
13606789611375822450;b8d7|c5d4|d8b6|g8e7
17047617544540669915;c6b4
11881334461396002053;b7b5
6437848930431113949;f6d5
16692141521927431168;b4a5|d1b3
17852142779787010749;c1g5|b5c6|f1e1
16871439751550332931;g2g3|g1f3|b1c3|b2b3|e2e3
9406800828167295974;h1f6
8388101953162776712;d7d6
5325525407874446814;e7e5|d8b6
2579461179578732360;e8g8
16990879040812428163;e1g1
2832002100907702830;g1f3
6617694080320081031;c4d5|g1f3|e2e3|c1g5
12250396003156867222;c7c5
524928928515191927;a6b7|c7c5|f6e4|d8e7|f8e7|c7c6
1234630459528400549;g1f3|h2h4|g1e2|f1c4|g1h3|f2f4|g3e2
17112004762414743821;b4c3
16636841431713908795;e6d5
12608083398028463056;g5h4
8276372911386795714;b1c3
15272735319223934432;g8h6
14080918600070957650;f1g2
10549429445204166707;b8c6|f8e7
13980366765543375663;h1e7
14706529637629705504;d2d4
3404446770881405580;e1g1
11894218359993414023;c1d2
1127286683815307875;f1g2
6706994855242516008;c1d2|b1c3|c1g5
745652519130805191;h1f3|g2g3
7436630110889901406;h1f3
1346818821830093375;f6d7
6496814428645476676;f8e8|d7d6|a7a5|b4d6|h7h6
8069975280706393434;f8e8
13890762539284628459;c7c5|f8e7|g7g6
4819711896901312645;d4c5
16807806393217612609;b2b3
3627052590314230117;b8a6
5983390874116360481;f2f3
5286359352412839864;f8g7
7525349456856678722;c6d4
3409628966542534160;f8e7
15284610375009072719;d7d6|c7c5
8504902751407401023;b1c3
13646922728590007258;d1d3
17719686727938418676;e8g8|c6d4
11172901966198730592;b1c3
6636190341526748097;c4d5
17261362030044636650;d2e4
1004525323769590546;c8d7|b8c6
11349357705092125265;d7c6
8069132625631001268;a2a4
10516368435427906270;g8f6
11411836163862480975;d7d5
6692797300885047022;g2g4
10115339182733050613;c7c5
6671570814919841191;h3f4
9704366464119143662;f1e2|c1e3
12343416508792239049;g7g6
10517911517964900935;g4f6
488221681495846457;g1f3
12544107163687561511;g5h4
18315152080597059899;h1f4|b6c5
6704298589755831128;g7g6
15798440439715088177;b8d7|e8g8
11312559417851199563;d5c4
18411755891600478357;c6d5
7796297150422850130;c8d7
12253647038678435345;f6d5
10705223435033359172;f3d4|c2c3|c1g5
8262646108248842913;c8f5
11427988837148710184;e1g1|c2c3
8513356887020258071;f8g7
3639755008570293515;f1g2
4808284903279565484;e2e4|b1c3
8265015424772507280;f1g2
8268648333118888662;b7b6|d8b6
14088727564030360107;g8f6
17666281369894527628;b1c3
12469404671307801375;e6d5|e5f3
14818228384344729348;b7b6
2524737897020605078;d1a4|c1g5|g1f3|c1f4|e2e3|d1b3|c4d5|f2f3|h2h4|c1d2
349449043543678318;c3b5
16579621399889525580;c8f5
17553681059541615866;d7d5
3213901653905087492;d8e8
14445915220926966509;f8e8
6829183578168018009;e4d3
10355289910280114177;d4c5|e1g1
5684129184845277991;e8g8|c5d4
13116632142608937358;d7d6
2197365321368018957;g8f6
3028039258366644431;e1g1
8372118784319657976;c2c4
6029097183490326712;e7c5
11207074507616399281;a2a3
15785128457351302851;f8c5|b6c5
17282524625522051514;g1g2
6772952754111649872;c5d4
13208510290547043628;h1d2
9656349994485334493;f1g2
8780251109049580281;c2c4
518322576570123957;e1g1
4803990868304229737;d3d4
14169450137263294353;c2c4|b1a3
7994949972666903312;c8b7
4476371333024864068;c2c4|e1g1|h1d2|d1e2
8484950670676346529;e1g1
7685125072974186995;f6e4|d8e8|c7c6
7997647411882377970;c8f5
